Id. de pedido;Cliente;Empleado;Fecha de pedido;Fecha de entrega;Fecha de envío;Forma de envío;Cargo;Nombre de destinatario;Dirección de destinatario;Ciudad de destinatario;Región de destinatario;Código postal de destinatario;País de destinatario
12241;OLDWO;3;10/2/2021 00:00;14/3/2021 00:00;24/3/2021 00:00;2;$ 73,02;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;Estados Unidos
12242;ERNSH;3;11/2/2021 00:00;18/2/2021 00:00;11/3/2021 00:00;2;$ 47,94;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12243;REGGC;8;12/2/2021 00:00;14/2/2021 00:00;12/3/2021 00:00;1;$ 13,95;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italia
12244;BERGS;3;12/2/2021 00:00;21/2/2021 00:00;12/3/2021 00:00;3;$ 3,50;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Suecia
12245;BERGS;3;13/2/2021 00:00;20/2/2021 00:00;13/3/2021 00:00;1;$ 9,30;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Suecia
12246;TOMSP;6;14/2/2021 00:00;19/2/2021 00:00;14/3/2021 00:00;1;$ 14,68;Toms Spezialitäten;Luisenstr. 48;Münster;;44087;Alemania
12247;RICAR;4;14/2/2021 00:00;7/3/2021 00:00;14/3/2021 00:00;2;$ 68,66;Ricardo Adocicados;Av. Copacabana, 267;Río de Janeiro;RJ;02389-890;Brasil
12248;RANCH;4;17/2/2021 00:00;24/2/2021 00:00;17/3/2021 00:00;2;$ 38,82;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
12249;BLONP;3;18/2/2021 00:00;27/2/2021 00:00;18/3/2021 00:00;2;$ 53,30;Blondel père et fils;24, place Kléber;Strasbourg;;67000;Francia
12250;VICTE;8;19/2/2021 00:00;11/3/2021 00:00;19/3/2021 00:00;2;$ 7,23;Victuailles en stock;2, rue du Commerce;Lyon;;69004;Francia
12251;QUICK;4;19/2/2021 00:00;12/3/2021 00:00;5/3/2021 00:00;3;$ 189,09;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Alemania
12252;SAVEA;8;20/2/2021 00:00;26/2/2021 00:00;20/3/2021 00:00;1;$ 140,26;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
12253;AROUT;1;21/2/2021 00:00;26/2/2021 00:00;21/3/2021 00:00;2;$ 25,36;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;Reino Unido
12254;LAMAI;4;21/2/2021 00:00;25/2/2021 00:00;21/3/2021 00:00;3;$ 2,74;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;Francia
12255;WARTH;8;24/2/2021 00:00;3/3/2021 00:00;7/4/2021 00:00;2;$ 180,45;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12256;KOENE;8;25/2/2021 00:00;28/2/2021 00:00;8/4/2021 00:00;2;$ 8,12;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Alemania
12257;KOENE;2;25/2/2021 00:00;3/3/2021 00:00;25/3/2021 00:00;1;$ 11,57;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Alemania
12258;SUPRD;7;26/2/2021 00:00;4/3/2021 00:00;26/3/2021 00:00;3;$ 147,06;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12259;VICTE;4;27/2/2021 00:00;28/2/2021 00:00;27/3/2021 00:00;2;$ 25,09;Victuailles en stock;2, rue du Commerce;Lyon;;69004;Francia
12260;FOLKO;8;28/2/2021 00:00;3/3/2021 00:00;28/3/2021 00:00;1;$ 16,27;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Suecia
12261;LILAS;1;28/2/2021 00:00;5/3/2021 00:00;28/3/2021 00:00;3;$ 148,61;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
12262;CONSH;2;3/3/2021 00:00;18/3/2021 00:00;31/3/2021 00:00;1;$ 6,17;Consolidated Holdings;"Berkeley Gardens
12  Brewery ";London;;WX1 6LT;Reino Unido
12263;SUPRD;5;4/3/2021 00:00;6/3/2021 00:00;1/4/2021 00:00;3;$ 14,78;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12264;FURIB;4;4/3/2021 00:00;14/3/2021 00:00;1/4/2021 00:00;2;$ 89,00;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;;1675;Portugal
12265;VAFFE;1;5/3/2021 00:00;14/3/2021 00:00;2/4/2021 00:00;3;$ 145,04;Vaffeljernet;Smagsløget 45;Århus;;8200;Dinamarca
12266;COMMI;4;6/3/2021 00:00;13/3/2021 00:00;3/4/2021 00:00;1;$ 11,93;Comércio Mineiro;Av. dos Lusíadas, 23;São Paulo;SP;05432-043;Brasil
12267;MAGAA;8;6/3/2021 00:00;11/3/2021 00:00;3/4/2021 00:00;2;$ 4,93;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bérgamo;;24100;Italia
12268;KOENE;3;7/3/2021 00:00;12/3/2021 00:00;4/4/2021 00:00;3;$ 44,12;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Alemania
12269;WHITC;1;10/3/2021 00:00;14/3/2021 00:00;7/4/2021 00:00;1;$ 60,18;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;Estados Unidos
12270;BONAP;4;11/3/2021 00:00;14/3/2021 00:00;8/4/2021 00:00;2;$ 64,56;Bon app';12, rue des Bouchers;Marseille;;13008;Francia
12271;BSBEV;2;11/3/2021 00:00;18/3/2021 00:00;8/4/2021 00:00;3;$ 45,59;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;Reino Unido
12272;SEVES;8;12/3/2021 00:00;19/3/2021 00:00;9/4/2021 00:00;1;$ 4,20;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;Reino Unido
12273;ISLAT;1;13/3/2021 00:00;21/3/2021 00:00;27/3/2021 00:00;3;$ 16,37;Island Trading;"Garden House
Crowther Way";Cowes;Isle of Wight;PO31 7PJ;Reino Unido
12274;PERIC;5;13/3/2021 00:00;21/3/2021 00:00;10/4/2021 00:00;2;$ 83,49;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;5033;México
12275;SUPRD;9;14/3/2021 00:00;4/4/2021 00:00;11/4/2021 00:00;1;$ 68,52;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12276;HILAA;8;17/3/2021 00:00;24/3/2021 00:00;14/4/2021 00:00;3;$ 4,41;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
12277;PRINI;5;17/3/2021 00:00;25/3/2021 00:00;14/4/2021 00:00;2;$ 13,02;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;;1756;Portugal
12278;VICTE;2;18/3/2021 00:00;26/3/2021 00:00;1/4/2021 00:00;3;$ 4,81;Victuailles en stock;2, rue du Commerce;Lyon;;69004;Francia
12279;RATTC;3;19/3/2021 00:00;21/3/2021 00:00;16/4/2021 00:00;3;$ 708,95;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;Estados Unidos
12280;FOLIG;6;20/3/2021 00:00;24/3/2021 00:00;17/4/2021 00:00;2;$ 1,35;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;Francia
12281;RICAR;8;20/3/2021 00:00;25/3/2021 00:00;17/4/2021 00:00;2;$ 64,33;Ricardo Adocicados;Av. Copacabana, 267;Río de Janeiro;RJ;02389-890;Brasil
12282;LAZYK;1;21/3/2021 00:00;10/4/2021 00:00;18/4/2021 00:00;3;$ 7,48;Lazy K Kountry Store;12 Orchestra Terrace;Walla Walla;WA;99362;Estados Unidos
12283;WHITC;7;24/3/2021 00:00;25/4/2021 00:00;21/4/2021 00:00;2;$ 15,28;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;Estados Unidos
12284;BSBEV;3;24/3/2021 00:00;1/4/2021 00:00;21/4/2021 00:00;3;$ 6,88;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;Reino Unido
12285;LINOD;4;25/3/2021 00:00;31/3/2021 00:00;8/4/2021 00:00;2;$ 64,45;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
12286;HILAA;1;26/3/2021 00:00;2/4/2021 00:00;23/4/2021 00:00;2;$ 30,53;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
12287;QUEEN;2;26/3/2021 00:00;28/3/2021 00:00;23/4/2021 00:00;2;$ 71,07;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brasil
12288;FRANK;8;27/3/2021 00:00;2/4/2021 00:00;24/4/2021 00:00;2;$ 4,93;Frankenversand;Berliner Platz 43;München;;80805;Alemania
12289;PICCO;6;28/3/2021 00:00;9/4/2021 00:00;25/4/2021 00:00;2;$ 5,29;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
12290;HILAA;7;31/3/2021 00:00;3/4/2021 00:00;28/4/2021 00:00;2;$ 210,19;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
12291;FURIB;8;31/3/2021 00:00;8/4/2021 00:00;28/4/2021 00:00;3;$ 16,96;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;;1675;Portugal
12292;BOTTM;3;1/4/2021 00:00;11/4/2021 00:00;29/4/2021 00:00;1;$ 62,89;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canadá
12293;LAMAI;4;2/4/2021 00:00;10/4/2021 00:00;30/4/2021 00:00;3;$ 10,64;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;Francia
12294;COMMI;4;2/4/2021 00:00;9/4/2021 00:00;30/4/2021 00:00;2;$ 65,99;Comércio Mineiro;Av. dos Lusíadas, 23;São Paulo;SP;05432-043;Brasil
12295;LAUGB;3;3/4/2021 00:00;11/4/2021 00:00;1/5/2021 00:00;3;$ 4,65;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;BC;V3F 2K1;Canadá
12296;TRADH;7;4/4/2021 00:00;7/4/2021 00:00;2/5/2021 00:00;2;$ 46,77;Tradição Hipermercados;Av. Inês de Castro, 414;São Paulo;SP;05634-030;Brasil
12297;LEHMS;7;4/4/2021 00:00;7/4/2021 00:00;2/5/2021 00:00;1;$ 36,21;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M. ;;60528;Alemania
12298;HILAA;8;7/4/2021 00:00;11/4/2021 00:00;5/5/2021 00:00;2;$ 29,75;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
12299;LILAS;4;8/4/2021 00:00;16/4/2021 00:00;6/5/2021 00:00;2;$ 102,02;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
12300;LAMAI;6;9/4/2021 00:00;17/4/2021 00:00;7/5/2021 00:00;1;$ 42,68;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;Francia
12301;BLAUS;9;9/4/2021 00:00;16/4/2021 00:00;7/5/2021 00:00;3;$ 8,85;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Alemania
12302;PERIC;2;10/4/2021 00:00;29/4/2021 00:00;8/5/2021 00:00;1;$ 69,32;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;5033;México
12303;HUNGO;6;11/4/2021 00:00;16/4/2021 00:00;9/5/2021 00:00;2;$ 16,74;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Irlanda
12304;WHITC;4;11/4/2021 00:00;18/4/2021 00:00;9/5/2021 00:00;3;$ 59,13;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;Estados Unidos
12305;MEREP;3;14/4/2021 00:00;21/4/2021 00:00;12/5/2021 00:00;3;$ 7,13;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canadá
12306;KOENE;9;15/4/2021 00:00;2/5/2021 00:00;13/5/2021 00:00;2;$ 21,19;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Alemania
12307;ANTON;7;15/4/2021 00:00;22/4/2021 00:00;13/5/2021 00:00;1;$ 47,45;Antonio Moreno Taquería;Mataderos  2312;México D.F.;;5023;México
12308;OTTIK;1;16/4/2021 00:00;13/5/2021 00:00;14/5/2021 00:00;2;$ 4,99;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Alemania
12309;BLAUS;4;17/4/2021 00:00;29/4/2021 00:00;15/5/2021 00:00;1;$ 0,15;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Alemania
12310;SAVEA;6;18/4/2021 00:00;28/4/2021 00:00;16/5/2021 00:00;3;$ 367,63;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
12311;BONAP;4;18/4/2021 00:00;21/4/2021 00:00;16/5/2021 00:00;3;$ 350,64;Bon app';12, rue des Bouchers;Marseille;;13008;Francia
12312;FAMIA;7;21/4/2021 00:00;24/4/2021 00:00;19/5/2021 00:00;2;$ 3,53;Familia Arquibaldo;Rua Orós, 92;São Paulo;SP;05442-030;Brasil
12313;WANDK;7;22/4/2021 00:00;28/4/2021 00:00;3/6/2021 00:00;1;$ 105,65;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Alemania
12314;ERNSH;3;22/4/2021 00:00;16/5/2021 00:00;20/5/2021 00:00;2;$ 789,95;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12315;QUICK;2;23/4/2021 00:00;23/5/2021 00:00;7/5/2021 00:00;1;$ 204,47;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Alemania
12316;HUNGO;2;24/4/2021 00:00;1/5/2021 00:00;22/5/2021 00:00;3;$ 62,78;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Irlanda
12317;NORTS;3;24/4/2021 00:00;29/4/2021 00:00;22/5/2021 00:00;3;$ 32,07;North/South;"South House
300 Queensbridge";London;;SW7 1RZ;Reino Unido
12318;TORTU;4;25/4/2021 00:00;5/5/2021 00:00;9/5/2021 00:00;2;$ 218,15;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;5033;México
12319;CHOPS;6;28/4/2021 00:00;1/5/2021 00:00;26/5/2021 00:00;3;$ 91,76;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Suiza
12320;SANTG;7;29/4/2021 00:00;1/5/2021 00:00;27/5/2021 00:00;1;$ 13,37;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Noruega
12321;CACTU;8;29/4/2021 00:00;2/5/2021 00:00;27/5/2021 00:00;2;$ 17,22;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
12322;LEHMS;4;30/4/2021 00:00;6/5/2021 00:00;28/5/2021 00:00;1;$ 45,33;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M. ;;60528;Alemania
12323;MEREP;7;23/1/2021 00:00;27/1/2021 00:00;20/2/2021 00:00;2;$ 370,61;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canadá
12324;LAMAI;6;24/1/2021 00:00;14/2/2021 00:00;21/2/2021 00:00;2;$ 7,93;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;Francia
12325;GALED;4;27/1/2021 00:00;6/2/2021 00:00;24/2/2021 00:00;1;$ 18,69;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;;8022;España
12326;PICCO;4;27/1/2021 00:00;3/3/2021 00:00;24/2/2021 00:00;2;$ 31,29;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
12327;REGGC;7;28/1/2021 00:00;4/2/2021 00:00;25/2/2021 00:00;1;$ 11,09;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italia
12328;HUNGO;3;29/1/2021 00:00;7/2/2021 00:00;12/3/2021 00:00;2;$ 56,63;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Irlanda
12329;ERNSH;4;30/1/2021 00:00;3/2/2021 00:00;13/2/2021 00:00;1;$ 458,78;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12330;BOTTM;4;30/1/2021 00:00;7/2/2021 00:00;13/2/2021 00:00;2;$ 44,17;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canadá
12331;SPLIR;3;31/1/2021 00:00;7/2/2021 00:00;14/2/2021 00:00;2;$ 4,34;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;Estados Unidos
12332;PRINI;3;3/2/2021 00:00;4/3/2021 00:00;3/3/2021 00:00;3;$ 73,83;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;;1756;Portugal
12333;FOLKO;3;3/2/2021 00:00;13/2/2021 00:00;3/3/2021 00:00;2;$ 17,92;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Suecia
12334;CONSH;8;4/2/2021 00:00;7/2/2021 00:00;18/3/2021 00:00;2;$ 9,21;Consolidated Holdings;"Berkeley Gardens
12  Brewery ";London;;WX1 6LT;Reino Unido
12335;BLONP;3;5/2/2021 00:00;11/2/2021 00:00;5/3/2021 00:00;2;$ 156,66;Blondel père et fils;24, place Kléber;Strasbourg;;67000;Francia
12336;WARTH;8;5/2/2021 00:00;12/2/2021 00:00;5/3/2021 00:00;1;$ 19,97;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12337;TOMSP;3;6/2/2021 00:00;14/2/2021 00:00;6/3/2021 00:00;2;$ 8,24;Toms Spezialitäten;Luisenstr. 48;Münster;;44087;Alemania
12338;MEREP;6;7/2/2021 00:00;10/2/2021 00:00;7/3/2021 00:00;3;$ 4,07;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canadá
12339;SAVEA;4;10/2/2021 00:00;28/2/2021 00:00;10/3/2021 00:00;2;$ 86,53;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
12340;OLDWO;3;10/2/2021 00:00;14/3/2021 00:00;24/3/2021 00:00;2;$ 73,02;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;Estados Unidos
12341;ERNSH;3;11/2/2021 00:00;18/2/2021 00:00;11/3/2021 00:00;2;$ 47,94;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12342;REGGC;8;12/2/2021 00:00;14/2/2021 00:00;12/3/2021 00:00;1;$ 13,95;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italia
12343;BERGS;3;12/2/2021 00:00;21/2/2021 00:00;12/3/2021 00:00;3;$ 3,50;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Suecia
12344;BERGS;3;13/2/2021 00:00;20/2/2021 00:00;13/3/2021 00:00;1;$ 9,30;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Suecia
12345;TOMSP;6;14/2/2021 00:00;19/2/2021 00:00;14/3/2021 00:00;1;$ 14,68;Toms Spezialitäten;Luisenstr. 48;Münster;;44087;Alemania
12346;RICAR;4;14/2/2021 00:00;7/3/2021 00:00;14/3/2021 00:00;2;$ 68,66;Ricardo Adocicados;Av. Copacabana, 267;Río de Janeiro;RJ;02389-890;Brasil
12347;RANCH;4;17/2/2021 00:00;24/2/2021 00:00;17/3/2021 00:00;2;$ 38,82;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
12348;BLONP;3;18/2/2021 00:00;27/2/2021 00:00;18/3/2021 00:00;2;$ 53,30;Blondel père et fils;24, place Kléber;Strasbourg;;67000;Francia
12349;VICTE;8;19/2/2021 00:00;11/3/2021 00:00;19/3/2021 00:00;2;$ 7,23;Victuailles en stock;2, rue du Commerce;Lyon;;69004;Francia
12350;QUICK;4;19/2/2021 00:00;12/3/2021 00:00;5/3/2021 00:00;3;$ 189,09;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Alemania
12351;SAVEA;8;20/2/2021 00:00;26/2/2021 00:00;20/3/2021 00:00;1;$ 140,26;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
12352;AROUT;1;21/2/2021 00:00;26/2/2021 00:00;21/3/2021 00:00;2;$ 25,36;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;Reino Unido
12353;LAMAI;4;21/2/2021 00:00;25/2/2021 00:00;21/3/2021 00:00;3;$ 2,74;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;Francia
12354;WARTH;8;24/2/2021 00:00;3/3/2021 00:00;7/4/2021 00:00;2;$ 180,45;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12355;KOENE;8;25/2/2021 00:00;28/2/2021 00:00;8/4/2021 00:00;2;$ 8,12;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Alemania
12356;KOENE;2;25/2/2021 00:00;3/3/2021 00:00;25/3/2021 00:00;1;$ 11,57;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Alemania
12357;SUPRD;7;26/2/2021 00:00;4/3/2021 00:00;26/3/2021 00:00;3;$ 147,06;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12358;VICTE;4;27/2/2021 00:00;28/2/2021 00:00;27/3/2021 00:00;2;$ 25,09;Victuailles en stock;2, rue du Commerce;Lyon;;69004;Francia
12359;FOLKO;8;28/2/2021 00:00;3/3/2021 00:00;28/3/2021 00:00;1;$ 16,27;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Suecia
12360;LILAS;1;28/2/2021 00:00;5/3/2021 00:00;28/3/2021 00:00;3;$ 148,61;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
12361;CONSH;2;3/3/2021 00:00;18/3/2021 00:00;31/3/2021 00:00;1;$ 6,17;Consolidated Holdings;"Berkeley Gardens
12  Brewery ";London;;WX1 6LT;Reino Unido
12362;SUPRD;5;4/3/2021 00:00;6/3/2021 00:00;1/4/2021 00:00;3;$ 14,78;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12363;FURIB;4;4/3/2021 00:00;14/3/2021 00:00;1/4/2021 00:00;2;$ 89,00;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;;1675;Portugal
12364;VAFFE;1;5/3/2021 00:00;14/3/2021 00:00;2/4/2021 00:00;3;$ 145,04;Vaffeljernet;Smagsløget 45;Århus;;8200;Dinamarca
12365;COMMI;4;6/3/2021 00:00;13/3/2021 00:00;3/4/2021 00:00;1;$ 11,93;Comércio Mineiro;Av. dos Lusíadas, 23;São Paulo;SP;05432-043;Brasil
12366;MAGAA;8;6/3/2021 00:00;11/3/2021 00:00;3/4/2021 00:00;2;$ 4,93;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bérgamo;;24100;Italia
12367;KOENE;3;7/3/2021 00:00;12/3/2021 00:00;4/4/2021 00:00;3;$ 44,12;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Alemania
12368;WHITC;1;10/3/2021 00:00;14/3/2021 00:00;7/4/2021 00:00;1;$ 60,18;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;Estados Unidos
12369;BONAP;4;11/3/2021 00:00;14/3/2021 00:00;8/4/2021 00:00;2;$ 64,56;Bon app';12, rue des Bouchers;Marseille;;13008;Francia
12370;BSBEV;2;11/3/2021 00:00;18/3/2021 00:00;8/4/2021 00:00;3;$ 45,59;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;Reino Unido
12371;SEVES;8;12/3/2021 00:00;19/3/2021 00:00;9/4/2021 00:00;1;$ 4,20;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;Reino Unido
12372;ISLAT;1;13/3/2021 00:00;21/3/2021 00:00;27/3/2021 00:00;3;$ 16,37;Island Trading;"Garden House
Crowther Way";Cowes;Isle of Wight;PO31 7PJ;Reino Unido
12373;PERIC;5;13/3/2021 00:00;21/3/2021 00:00;10/4/2021 00:00;2;$ 83,49;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;5033;México
12374;SUPRD;9;14/3/2021 00:00;4/4/2021 00:00;11/4/2021 00:00;1;$ 68,52;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12375;HILAA;8;17/3/2021 00:00;24/3/2021 00:00;14/4/2021 00:00;3;$ 4,41;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
12376;PRINI;5;17/3/2021 00:00;25/3/2021 00:00;14/4/2021 00:00;2;$ 13,02;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;;1756;Portugal
12377;VICTE;2;18/3/2021 00:00;26/3/2021 00:00;1/4/2021 00:00;3;$ 4,81;Victuailles en stock;2, rue du Commerce;Lyon;;69004;Francia
12378;RATTC;3;19/3/2021 00:00;21/3/2021 00:00;16/4/2021 00:00;3;$ 708,95;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;Estados Unidos
12379;FOLIG;6;20/3/2021 00:00;24/3/2021 00:00;17/4/2021 00:00;2;$ 1,35;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;Francia
12380;RICAR;8;20/3/2021 00:00;25/3/2021 00:00;17/4/2021 00:00;2;$ 64,33;Ricardo Adocicados;Av. Copacabana, 267;Río de Janeiro;RJ;02389-890;Brasil
12381;LAZYK;1;21/3/2021 00:00;10/4/2021 00:00;18/4/2021 00:00;3;$ 7,48;Lazy K Kountry Store;12 Orchestra Terrace;Walla Walla;WA;99362;Estados Unidos
12382;WHITC;7;24/3/2021 00:00;25/4/2021 00:00;21/4/2021 00:00;2;$ 15,28;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;Estados Unidos
12383;BSBEV;3;24/3/2021 00:00;1/4/2021 00:00;21/4/2021 00:00;3;$ 6,88;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;Reino Unido
12384;LINOD;4;25/3/2021 00:00;31/3/2021 00:00;8/4/2021 00:00;2;$ 64,45;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
12385;HILAA;1;26/3/2021 00:00;2/4/2021 00:00;23/4/2021 00:00;2;$ 30,53;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
12386;QUEEN;2;26/3/2021 00:00;28/3/2021 00:00;23/4/2021 00:00;2;$ 71,07;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brasil
12387;FRANK;8;27/3/2021 00:00;2/4/2021 00:00;24/4/2021 00:00;2;$ 4,93;Frankenversand;Berliner Platz 43;München;;80805;Alemania
12388;PICCO;6;28/3/2021 00:00;9/4/2021 00:00;25/4/2021 00:00;2;$ 5,29;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
12389;HILAA;7;31/3/2021 00:00;3/4/2021 00:00;28/4/2021 00:00;2;$ 210,19;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
